v1,v2,v3,v4,v5,v6,v7
0.135,0.110,0.125,1.000,0.060,0.140,0.020
0.030,0.000,1.000,0.000,0.000,0.000,0.000
0.010,0.000,1.000,0.015,0.000,0.000,0.005
0.965,0.000,0.245,0.080,0.175,0.005,0.215
0.755,0.000,0.490,0.305,0.995,0.005,0.120
0.100,0.070,0.105,1.000,0.005,0.135,0.000
0.055,0.010,0.055,1.000,0.035,0.035,0.000
0.050,0.015,0.140,1.000,0.105,0.050,0.000
0.105,0.010,1.000,0.020,0.010,0.000,0.020
0.995,0.000,0.215,0.100,0.245,0.005,0.255
0.010,0.005,1.000,0.005,0.015,0.000,0.005
0.605,0.080,0.375,0.200,0.995,0.085,0.200
0.890,0.035,0.385,0.215,0.225,0.020,0.405
0.045,0.000,0.985,0.020,0.005,0.000,0.000
0.000,0.000,1.000,0.010,0.000,0.000,0.000
0.095,0.095,0.110,1.000,0.100,0.145,0.015
0.005,1.000,0.030,0.110,0.010,0.005,0.000
0.320,0.025,0.985,0.140,0.100,0.000,0.040
1.000,0.005,0.115,0.005,0.130,0.000,0.290
0.065,0.000,1.000,0.005,0.000,0.000,0.020
1.000,0.010,0.280,0.080,0.220,0.010,0.400
0.015,0.000,1.000,0.005,0.000,0.000,0.000
0.040,0.000,1.000,0.030,0.000,0.000,0.000
0.980,0.005,0.225,0.110,0.130,0.000,0.215
0.130,0.980,0.220,0.500,0.160,0.165,0.105
1.000,0.000,0.215,0.100,0.155,0.000,0.285
0.210,0.010,0.975,0.065,0.030,0.000,0.040
0.030,0.005,0.975,0.020,0.000,0.000,0.000
0.015,0.000,0.995,0.015,0.005,0.000,0.005
0.115,0.015,1.000,0.090,0.035,0.000,0.005
1.000,0.000,0.140,0.065,0.150,0.000,0.215
0.660,0.000,0.290,0.120,1.000,0.000,0.105
0.070,0.105,0.085,1.000,0.045,0.155,0.005
0.090,0.000,1.000,0.010,0.000,0.000,0.005
0.005,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.080,0.005,0.105,0.000,0.325
0.065,0.010,1.000,0.050,0.015,0.000,0.000
0.045,0.000,0.995,0.010,0.005,0.000,0.000
0.045,0.000,1.000,0.015,0.000,0.000,0.005
0.005,0.000,0.995,0.000,0.000,0.005,0.000
0.680,0.080,0.480,0.095,0.185,0.100,0.270
0.020,0.010,1.000,0.015,0.005,0.000,0.005
0.120,0.005,0.240,1.000,0.065,0.100,0.005
0.090,1.000,0.135,0.390,0.080,0.035,0.005
0.185,0.050,0.165,1.000,0.115,0.060,0.030
0.010,0.000,0.975,0.005,0.000,0.000,0.005
1.000,0.000,0.250,0.040,0.180,0.010,0.330
0.015,0.000,0.995,0.015,0.000,0.000,0.000
0.050,0.075,0.345,0.840,0.005,1.000,0.020
0.170,0.155,0.355,0.810,0.040,0.990,0.045
0.710,0.010,0.405,0.115,1.000,0.000,0.110
1.000,0.000,0.235,0.015,0.245,0.000,0.225
0.995,0.000,0.290,0.100,0.235,0.000,0.280
0.060,0.005,0.995,0.010,0.000,0.000,0.010
1.000,0.000,0.175,0.060,0.145,0.000,0.305
0.440,0.010,0.335,1.000,0.260,0.110,0.025
1.000,0.000,0.160,0.055,0.135,0.000,0.255
0.030,0.000,0.980,0.015,0.010,0.000,0.005
0.035,0.000,1.000,0.010,0.000,0.000,0.005
0.015,0.000,0.115,1.000,0.020,0.050,0.000
0.000,0.000,0.810,0.020,0.010,0.000,0.000
1.000,0.015,0.230,0.065,0.255,0.005,0.330
0.995,0.035,0.335,0.045,0.205,0.010,0.370
0.070,0.005,0.095,0.960,0.030,0.170,0.005
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.005,0.000,0.995,0.000,0.010,0.000,0.000
0.075,0.010,0.995,0.010,0.015,0.000,0.015
0.880,0.025,0.380,0.130,0.190,0.010,0.345
1.000,0.000,0.180,0.005,0.210,0.000,0.315
0.000,0.000,0.970,0.005,0.000,0.005,0.000
1.000,0.000,0.180,0.010,0.165,0.000,0.215
0.235,0.020,0.965,0.050,0.095,0.010,0.035
0.015,1.000,0.035,0.135,0.015,0.010,0.000
0.545,0.005,0.190,0.080,1.000,0.000,0.070
0.085,0.035,0.100,1.000,0.030,0.135,0.000
0.145,0.010,0.130,1.000,0.030,0.030,0.015
0.905,0.035,0.415,0.125,0.215,0.015,0.280
0.005,0.000,1.000,0.005,0.000,0.000,0.000
0.205,0.005,0.125,1.000,0.090,0.035,0.020
0.160,0.050,0.975,0.085,0.030,0.000,0.005
0.015,0.000,0.995,0.000,0.000,0.000,0.000
0.970,0.015,0.300,0.140,0.305,0.000,0.240
0.625,0.005,0.275,0.085,0.825,0.000,0.090
0.180,0.010,0.195,1.000,0.115,0.030,0.015
0.140,0.055,0.990,0.090,0.040,0.005,0.015
1.000,0.005,0.170,0.025,0.275,0.000,0.280
1.000,0.020,0.225,0.155,0.180,0.010,0.265
1.000,0.005,0.265,0.125,0.205,0.005,0.400
0.970,0.000,0.205,0.000,0.235,0.000,0.155
0.055,0.010,0.875,0.030,0.050,0.000,0.000
1.000,0.000,0.210,0.000,0.110,0.000,0.260
0.590,0.005,0.250,0.080,1.000,0.000,0.085
0.985,0.000,0.190,0.055,0.100,0.000,0.265
1.000,0.000,0.115,0.000,0.200,0.000,0.305
0.120,0.070,1.000,0.115,0.145,0.085,0.105
0.010,0.015,0.995,0.005,0.000,0.000,0.000
0.740,0.020,0.385,0.170,1.000,0.005,0.115
0.005,0.000,0.955,0.015,0.020,0.000,0.005
0.060,0.000,0.985,0.015,0.005,0.010,0.005
0.010,0.000,1.000,0.010,0.000,0.000,0.000
0.270,0.010,0.210,1.000,0.170,0.045,0.020
0.010,1.000,0.070,0.260,0.015,0.030,0.000
0.140,0.005,0.990,0.010,0.000,0.000,0.000
1.000,0.000,0.215,0.085,0.180,0.000,0.300
0.010,0.000,1.000,0.000,0.005,0.000,0.000
1.000,0.065,0.205,0.065,0.300,0.095,0.350
0.940,0.030,0.265,0.245,0.185,0.025,0.215
0.625,0.010,0.260,0.090,0.925,0.000,0.085
0.025,0.000,0.960,0.010,0.010,0.000,0.000
0.905,0.035,0.390,0.165,0.210,0.005,0.300
0.185,0.070,1.000,0.085,0.050,0.010,0.020
0.090,0.005,0.165,1.000,0.115,0.025,0.005
0.675,0.005,0.215,0.090,1.000,0.000,0.075
1.000,0.020,0.295,0.075,0.265,0.005,0.420
0.860,0.040,0.360,0.100,0.130,0.030,0.400
0.095,0.000,0.870,0.125,0.045,0.025,0.005
0.995,0.030,0.340,0.075,0.245,0.010,0.275
0.090,0.000,1.000,0.000,0.000,0.005,0.025
0.030,0.000,1.000,0.000,0.005,0.000,0.000
1.000,0.010,0.220,0.085,0.170,0.000,0.310
0.985,0.005,0.320,0.130,0.225,0.010,0.440
0.020,0.000,0.990,0.000,0.000,0.000,0.000
0.055,0.000,1.000,0.005,0.000,0.000,0.015
0.015,0.010,0.150,0.990,0.020,0.030,0.000
0.085,0.045,0.050,1.000,0.015,0.105,0.000
0.045,0.025,0.960,0.030,0.075,0.000,0.000
0.080,0.005,1.000,0.030,0.000,0.000,0.015
1.000,0.000,0.110,0.000,0.110,0.000,0.300
0.020,0.035,0.065,1.000,0.015,0.160,0.000
0.000,0.000,0.920,0.000,0.000,0.000,0.000
0.990,0.000,0.155,0.000,0.050,0.000,0.170
0.120,0.045,0.250,1.000,0.065,0.115,0.005
0.170,0.215,0.205,1.000,0.115,0.195,0.010
0.060,0.000,1.000,0.060,0.015,0.005,0.010
0.235,0.035,0.205,1.000,0.080,0.085,0.020
0.105,0.120,0.085,1.000,0.035,0.160,0.005
0.940,0.000,0.075,0.080,0.050,0.005,0.185
0.025,0.955,0.135,0.235,0.005,0.030,0.010
0.145,0.040,0.990,0.080,0.045,0.010,0.005
0.070,0.075,0.355,0.840,0.000,1.000,0.020
1.000,0.000,0.140,0.025,0.165,0.000,0.355
0.000,0.000,0.995,0.000,0.000,0.000,0.005
0.995,0.000,0.140,0.005,0.120,0.000,0.280
0.045,0.000,0.995,0.015,0.005,0.000,0.000
0.090,0.025,0.115,1.000,0.070,0.030,0.015
0.070,0.005,0.100,1.000,0.055,0.050,0.010
0.080,0.080,1.000,0.065,0.120,0.095,0.080
0.875,0.035,0.380,0.140,0.195,0.010,0.355
0.000,0.000,0.960,0.005,0.005,0.000,0.000
1.000,0.020,0.170,0.060,0.265,0.005,0.350
0.050,0.000,1.000,0.050,0.005,0.000,0.000
0.075,0.000,1.000,0.015,0.020,0.000,0.010
0.000,0.000,0.990,0.000,0.000,0.000,0.000
0.000,0.000,1.000,0.005,0.000,0.005,0.000
0.720,0.080,0.335,0.095,0.205,0.105,0.240
1.000,0.000,0.170,0.040,0.125,0.000,0.330
0.000,0.005,0.990,0.000,0.000,0.000,0.000
0.040,0.000,1.000,0.030,0.005,0.000,0.015
0.005,0.000,1.000,0.005,0.000,0.005,0.000
0.050,0.015,0.935,0.010,0.005,0.000,0.000
0.205,0.010,0.215,1.000,0.115,0.035,0.020
0.120,0.130,0.145,0.995,0.070,0.115,0.000
0.080,0.125,0.065,1.000,0.035,0.140,0.000
0.050,1.000,0.155,0.265,0.010,0.040,0.015
0.040,0.010,1.000,0.030,0.005,0.020,0.000
0.980,0.015,0.325,0.095,0.325,0.020,0.210
0.210,0.020,0.235,1.000,0.135,0.075,0.010
0.060,0.000,1.000,0.000,0.000,0.000,0.010
0.115,0.020,1.000,0.045,0.015,0.030,0.025
0.110,0.010,1.000,0.010,0.015,0.000,0.005
1.000,0.000,0.155,0.000,0.165,0.000,0.295
0.100,0.000,0.990,0.115,0.005,0.000,0.010
0.160,0.040,0.160,1.000,0.070,0.060,0.015
0.075,0.000,1.000,0.020,0.005,0.005,0.005
0.905,0.035,0.405,0.125,0.205,0.005,0.310
0.020,0.000,1.000,0.020,0.000,0.000,0.005
0.080,0.000,1.000,0.015,0.000,0.000,0.005
0.875,0.045,0.365,0.150,0.205,0.020,0.385
0.050,1.000,0.130,0.265,0.020,0.030,0.010
0.085,0.020,1.000,0.040,0.010,0.015,0.010
0.065,0.000,1.000,0.020,0.000,0.000,0.020
0.000,0.000,0.990,0.000,0.000,0.000,0.000
0.035,0.010,1.000,0.025,0.010,0.000,0.000
0.170,0.005,0.185,1.000,0.075,0.030,0.005
0.100,0.005,0.115,1.000,0.055,0.035,0.005
1.000,0.000,0.170,0.040,0.115,0.005,0.340
0.080,0.035,0.070,1.000,0.015,0.115,0.000
1.000,0.000,0.150,0.105,0.130,0.005,0.255
0.090,0.000,0.990,0.050,0.005,0.000,0.015
0.160,0.075,1.000,0.105,0.025,0.005,0.010
0.005,0.010,0.995,0.000,0.000,0.000,0.000
0.060,0.000,0.925,0.030,0.000,0.010,0.005
1.000,0.000,0.245,0.040,0.180,0.010,0.365
0.955,0.015,0.270,0.060,0.200,0.010,0.255
0.000,0.000,1.000,0.015,0.005,0.010,0.000
0.025,0.000,0.865,0.000,0.010,0.000,0.005
1.000,0.000,0.200,0.080,0.120,0.000,0.265
0.010,0.010,0.995,0.000,0.000,0.000,0.000
0.080,0.000,1.000,0.005,0.005,0.000,0.015
0.120,0.060,0.355,0.925,0.005,1.000,0.040
0.010,0.985,0.120,0.315,0.015,0.005,0.000
1.000,0.000,0.175,0.010,0.200,0.005,0.260
1.000,0.000,0.175,0.005,0.200,0.000,0.320
0.030,0.020,0.070,1.000,0.035,0.080,0.000
0.145,0.000,1.000,0.025,0.005,0.000,0.000
0.010,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.225,0.060,0.185,0.000,0.360
0.230,0.025,0.280,1.000,0.170,0.055,0.010
0.025,0.000,1.000,0.015,0.000,0.000,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.050,0.115,0.355,0.855,0.015,1.000,0.015
0.995,0.000,0.260,0.115,0.135,0.000,0.255
1.000,0.005,0.200,0.030,0.175,0.010,0.395
1.000,0.000,0.135,0.060,0.180,0.000,0.350
0.170,0.060,0.995,0.070,0.035,0.005,0.010
0.200,0.025,1.000,0.075,0.065,0.005,0.015
0.150,0.005,0.160,1.000,0.085,0.025,0.005
0.000,0.000,1.000,0.005,0.000,0.000,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.115,0.150,0.155,1.000,0.075,0.165,0.020
0.070,0.095,0.215,1.000,0.080,0.165,0.015
0.015,0.005,1.000,0.015,0.000,0.000,0.010
1.000,0.005,0.290,0.055,0.220,0.005,0.385
0.030,0.000,0.935,0.015,0.000,0.000,0.010
0.065,0.000,0.995,0.010,0.005,0.000,0.005
1.000,0.000,0.275,0.070,0.140,0.000,0.245
1.000,0.000,0.170,0.010,0.210,0.000,0.305
0.685,0.005,0.220,0.035,0.910,0.000,0.115
1.000,0.000,0.280,0.030,0.145,0.005,0.365
0.095,0.070,0.080,1.000,0.020,0.160,0.000
0.020,0.050,0.085,1.000,0.045,0.105,0.000
0.150,0.030,0.240,0.995,0.100,0.020,0.005
0.025,0.000,0.995,0.005,0.005,0.005,0.005
0.000,0.000,0.990,0.000,0.000,0.005,0.000
1.000,0.000,0.230,0.060,0.160,0.000,0.355
0.165,0.005,0.130,1.000,0.075,0.025,0.000
0.070,0.000,1.000,0.000,0.005,0.000,0.005
0.080,0.020,1.000,0.020,0.050,0.015,0.015
1.000,0.000,0.215,0.010,0.150,0.000,0.325
0.605,0.040,0.325,0.115,0.875,0.005,0.180
1.000,0.015,0.295,0.045,0.240,0.005,0.360
0.955,0.000,0.160,0.005,0.155,0.000,0.210
0.990,0.010,0.295,0.200,0.325,0.000,0.285
0.010,0.010,1.000,0.000,0.000,0.000,0.005
1.000,0.000,0.180,0.000,0.115,0.000,0.255
0.030,0.000,0.930,0.010,0.000,0.005,0.000
0.025,0.000,1.000,0.005,0.000,0.000,0.000
1.000,0.000,0.220,0.020,0.245,0.000,0.315
0.085,0.020,0.150,1.000,0.080,0.055,0.010
0.995,0.000,0.235,0.005,0.150,0.005,0.240
0.240,0.070,1.000,0.085,0.065,0.010,0.030
0.090,0.015,0.985,0.080,0.005,0.000,0.025
1.000,0.000,0.330,0.030,0.095,0.000,0.340
1.000,0.035,0.355,0.200,0.390,0.015,0.295
0.980,0.000,0.215,0.005,0.225,0.000,0.260
0.080,0.005,1.000,0.005,0.005,0.000,0.020
0.040,0.075,0.280,0.840,0.005,1.000,0.005
0.550,0.000,0.195,0.010,0.075,0.000,0.900
1.000,0.000,0.220,0.010,0.235,0.010,0.190
0.000,0.000,1.000,0.000,0.000,0.005,0.000
1.000,0.000,0.195,0.025,0.120,0.000,0.240
0.780,0.005,0.105,0.095,0.170,0.005,0.120
0.030,0.005,1.000,0.010,0.000,0.000,0.000
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.010,0.005,1.000,0.010,0.000,0.005,0.000
0.015,0.000,0.990,0.000,0.000,0.000,0.000
0.045,0.010,0.990,0.020,0.015,0.005,0.005
0.010,0.000,1.000,0.005,0.000,0.000,0.005
0.880,0.005,0.185,0.065,0.105,0.000,0.110
0.155,0.040,0.990,0.075,0.035,0.000,0.010
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.085,0.010,1.000,0.045,0.010,0.005,0.005
0.085,0.000,0.960,0.025,0.005,0.000,0.005
1.000,0.000,0.165,0.045,0.120,0.000,0.295
0.030,0.075,0.365,0.780,0.010,1.000,0.020
0.125,0.140,0.125,1.000,0.045,0.145,0.000
0.235,0.130,0.995,0.150,0.050,0.030,0.025
0.045,0.110,0.085,0.875,0.065,0.210,0.000
0.200,0.095,0.975,0.105,0.050,0.020,0.040
1.000,0.000,0.175,0.005,0.120,0.000,0.195
0.985,0.000,0.250,0.030,0.210,0.000,0.295
0.070,0.000,1.000,0.010,0.000,0.000,0.015
0.020,0.075,0.120,1.000,0.030,0.170,0.000
0.005,0.000,0.990,0.010,0.005,0.005,0.005
0.010,0.000,1.000,0.005,0.000,0.000,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.135,0.000,0.175,1.000,0.110,0.045,0.005
0.115,0.000,0.945,0.015,0.005,0.000,0.010
0.145,0.070,1.000,0.085,0.110,0.090,0.095
0.170,0.005,0.190,1.000,0.075,0.030,0.005
0.845,0.040,0.360,0.155,0.155,0.005,0.310
0.095,0.005,1.000,0.015,0.005,0.005,0.020
0.990,0.005,0.175,0.090,0.090,0.000,0.290
1.000,0.000,0.300,0.085,0.165,0.000,0.265
0.040,0.995,0.140,0.240,0.010,0.020,0.000
0.010,0.000,1.000,0.010,0.000,0.015,0.000
0.000,0.000,1.000,0.010,0.000,0.010,0.000
0.070,0.140,0.140,1.000,0.065,0.165,0.010
1.000,0.000,0.090,0.005,0.225,0.000,0.265
0.015,0.005,0.950,0.020,0.000,0.000,0.000
0.205,0.010,0.190,1.000,0.120,0.030,0.005
0.040,0.000,0.995,0.015,0.000,0.000,0.000
0.000,0.000,0.995,0.010,0.005,0.000,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.100,0.005,0.995,0.015,0.005,0.000,0.000
1.000,0.005,0.225,0.145,0.210,0.000,0.250
0.940,0.070,0.190,0.065,0.345,0.095,0.295
0.140,0.125,0.120,1.000,0.025,0.135,0.005
0.120,0.025,0.130,1.000,0.040,0.045,0.005
1.000,0.010,0.315,0.150,0.245,0.000,0.360
1.000,0.000,0.205,0.000,0.100,0.000,0.250
0.230,0.260,0.395,0.875,0.145,1.000,0.125
0.810,0.005,0.175,0.055,0.170,0.010,0.160
1.000,0.000,0.125,0.000,0.180,0.000,0.215
0.975,0.075,0.315,0.205,0.250,0.100,0.300
0.070,0.000,1.000,0.020,0.020,0.010,0.015
0.950,0.070,0.360,0.170,0.350,0.100,0.270
0.835,0.015,0.325,0.125,0.115,0.010,0.230
0.030,0.000,0.990,0.010,0.000,0.025,0.000
0.080,0.065,0.985,0.070,0.150,0.095,0.100
0.905,0.005,0.375,0.030,0.205,0.015,0.185
0.945,0.035,0.510,0.165,0.185,0.075,0.305
0.040,0.000,0.995,0.015,0.015,0.005,0.015
0.905,0.030,0.370,0.120,0.215,0.005,0.310
0.065,0.000,0.965,0.035,0.010,0.000,0.005
0.325,0.075,0.405,0.925,0.270,0.085,0.060
1.000,0.025,0.335,0.080,0.305,0.010,0.365
0.005,0.000,0.980,0.000,0.000,0.000,0.000
0.065,0.000,1.000,0.040,0.010,0.000,0.015
1.000,0.000,0.175,0.110,0.160,0.000,0.300
0.145,0.000,1.000,0.015,0.000,0.000,0.015
1.000,0.000,0.155,0.000,0.200,0.000,0.325
0.000,0.000,0.980,0.015,0.000,0.000,0.000
0.970,0.005,0.205,0.035,0.190,0.005,0.245
0.065,0.010,0.075,0.995,0.030,0.075,0.010
0.000,0.000,1.000,0.000,0.000,0.005,0.000
1.000,0.000,0.165,0.000,0.130,0.000,0.260
0.865,0.040,0.360,0.120,0.205,0.010,0.335
0.110,0.065,0.990,0.045,0.025,0.015,0.010
0.055,1.000,0.145,0.355,0.045,0.050,0.000
0.115,0.245,0.270,0.795,0.060,0.170,0.015
1.000,0.000,0.150,0.010,0.145,0.005,0.275
1.000,0.005,0.315,0.030,0.220,0.000,0.305
0.745,0.015,0.380,0.085,1.000,0.000,0.180
0.165,0.245,0.190,1.000,0.080,0.210,0.015
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.935,0.010,0.320,0.135,0.230,0.000,0.285
0.725,0.000,0.320,0.050,0.985,0.000,0.095
0.195,0.075,1.000,0.155,0.055,0.010,0.010
1.000,0.005,0.165,0.015,0.190,0.000,0.350
0.040,0.000,0.985,0.025,0.045,0.000,0.000
0.005,0.010,1.000,0.000,0.000,0.000,0.000
0.925,0.035,0.480,0.185,0.195,0.065,0.300
0.020,0.000,0.990,0.005,0.010,0.005,0.000
0.030,0.005,0.990,0.060,0.010,0.010,0.005
1.000,0.000,0.145,0.015,0.165,0.000,0.260
0.080,0.085,0.370,0.830,0.005,1.000,0.015
0.085,0.005,1.000,0.010,0.000,0.000,0.005
0.015,0.005,1.000,0.045,0.010,0.000,0.015
0.435,0.000,0.195,0.000,0.020,0.000,0.905
0.730,0.010,0.245,0.110,0.895,0.000,0.085
0.810,0.050,0.405,0.125,0.200,0.005,0.305
0.220,0.115,0.340,1.000,0.245,0.160,0.100
0.085,0.065,0.040,1.000,0.015,0.140,0.005
1.000,0.000,0.245,0.115,0.155,0.000,0.230
1.000,0.000,0.200,0.050,0.160,0.010,0.285
1.000,0.000,0.215,0.045,0.190,0.005,0.375
0.085,0.000,1.000,0.005,0.005,0.000,0.005
0.015,0.000,1.000,0.005,0.000,0.000,0.000
0.180,0.090,0.990,0.100,0.040,0.015,0.020
0.000,0.000,1.000,0.005,0.000,0.000,0.000
0.670,0.010,0.260,0.070,1.000,0.000,0.140
0.120,0.020,0.990,0.095,0.035,0.030,0.025
0.175,0.120,0.970,0.090,0.020,0.025,0.025
0.295,0.020,0.295,1.000,0.170,0.065,0.025
0.895,0.050,0.365,0.145,0.180,0.015,0.215
0.000,0.000,0.815,0.000,0.000,0.000,0.005
1.000,0.005,0.265,0.055,0.210,0.005,0.390
0.100,0.020,0.265,1.000,0.035,0.040,0.000
0.990,0.025,0.295,0.090,0.320,0.005,0.380
0.015,0.000,1.000,0.015,0.000,0.000,0.000
0.635,0.005,0.130,0.000,0.020,0.000,0.990
0.120,0.000,1.000,0.020,0.005,0.000,0.000
0.100,0.005,1.000,0.075,0.010,0.005,0.015
0.085,0.000,1.000,0.020,0.000,0.000,0.010
1.000,0.010,0.160,0.030,0.245,0.000,0.250
0.020,0.055,0.070,1.000,0.020,0.085,0.000
0.100,0.205,0.145,1.000,0.060,0.205,0.005
0.830,0.010,0.410,0.150,0.920,0.005,0.125
1.000,0.000,0.105,0.045,0.085,0.000,0.165
0.145,0.000,1.000,0.030,0.000,0.005,0.000
0.190,0.080,0.995,0.105,0.050,0.020,0.000
0.100,0.125,0.140,1.000,0.070,0.235,0.010
0.015,0.000,0.995,0.000,0.000,0.000,0.000
0.025,0.000,1.000,0.000,0.000,0.000,0.000
0.125,0.115,0.260,0.860,0.090,0.160,0.005
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.980,0.000,0.320,0.020,0.130,0.000,0.165
0.000,0.000,0.995,0.000,0.000,0.000,0.000
0.110,0.005,1.000,0.015,0.040,0.000,0.020
0.000,0.000,0.855,0.000,0.000,0.000,0.000
0.005,0.000,0.975,0.000,0.000,0.000,0.000
0.015,0.000,0.990,0.005,0.000,0.005,0.005
1.000,0.000,0.220,0.095,0.170,0.000,0.125
0.000,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.180,0.010,0.165,0.000,0.285
0.005,0.000,1.000,0.035,0.005,0.005,0.005
0.190,0.040,0.245,1.000,0.155,0.185,0.025
0.080,0.085,0.385,0.775,0.010,0.995,0.015
0.070,0.000,0.990,0.015,0.000,0.000,0.015
0.090,0.010,1.000,0.050,0.015,0.010,0.015
0.185,0.100,0.995,0.060,0.055,0.015,0.015
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.130,0.005,0.155,1.000,0.060,0.030,0.005
0.195,0.015,0.180,1.000,0.075,0.020,0.015
0.035,0.015,0.990,0.050,0.000,0.010,0.010
0.065,0.090,0.095,1.000,0.070,0.125,0.005
0.075,0.110,0.275,0.770,0.020,0.990,0.025
1.000,0.000,0.145,0.010,0.175,0.000,0.250
1.000,0.000,0.290,0.060,0.135,0.000,0.285
0.090,0.125,0.095,1.000,0.035,0.125,0.005
0.905,0.035,0.320,0.170,0.245,0.010,0.345
1.000,0.000,0.215,0.015,0.085,0.000,0.255
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.105,0.050,0.090,1.000,0.055,0.135,0.000
1.000,0.000,0.265,0.070,0.145,0.000,0.285
1.000,0.000,0.200,0.060,0.090,0.000,0.255
0.925,0.035,0.415,0.135,0.210,0.005,0.310
0.195,0.010,0.205,1.000,0.185,0.045,0.015
0.060,0.195,0.130,1.000,0.040,0.175,0.005
0.080,0.000,0.995,0.015,0.010,0.000,0.005
0.990,0.000,0.145,0.005,0.050,0.000,0.235
0.005,1.000,0.050,0.130,0.015,0.010,0.000
0.115,0.015,0.980,0.030,0.045,0.005,0.045
1.000,0.000,0.195,0.000,0.190,0.000,0.260
1.000,0.000,0.075,0.005,0.290,0.000,0.335
0.095,0.115,0.195,1.000,0.075,0.085,0.005
1.000,0.000,0.240,0.015,0.290,0.000,0.265
0.035,0.000,1.000,0.035,0.000,0.000,0.010
0.910,0.000,0.320,0.050,0.120,0.010,0.305
0.005,0.000,0.990,0.000,0.000,0.000,0.000
0.670,0.015,0.250,0.110,1.000,0.000,0.100
0.880,0.045,0.370,0.155,0.205,0.020,0.390
0.190,0.045,0.990,0.085,0.040,0.000,0.015
0.980,0.000,0.295,0.090,0.155,0.000,0.250
0.010,0.000,0.990,0.010,0.005,0.000,0.000
0.130,0.085,0.995,0.110,0.150,0.085,0.110
1.000,0.000,0.260,0.050,0.195,0.010,0.275
0.035,0.020,0.995,0.045,0.000,0.010,0.000
0.000,0.010,1.000,0.005,0.000,0.000,0.005
1.000,0.000,0.275,0.105,0.235,0.000,0.320
1.000,0.000,0.305,0.030,0.225,0.015,0.235
0.010,0.000,0.985,0.005,0.005,0.005,0.000
0.090,0.000,1.000,0.020,0.000,0.000,0.005
0.035,0.000,0.995,0.040,0.000,0.000,0.005
0.020,0.005,0.990,0.005,0.005,0.005,0.005
0.115,0.005,0.080,1.000,0.065,0.035,0.005
0.065,0.000,1.000,0.005,0.005,0.000,0.005
0.130,0.005,0.095,1.000,0.060,0.030,0.000
0.070,0.085,0.065,1.000,0.040,0.125,0.005
1.000,0.035,0.260,0.080,0.245,0.000,0.305
0.020,0.000,1.000,0.000,0.000,0.000,0.000
0.055,0.000,0.940,0.010,0.025,0.000,0.000
0.155,0.000,0.950,0.015,0.015,0.000,0.005
0.160,0.010,1.000,0.070,0.005,0.005,0.015
0.005,0.000,1.000,0.040,0.005,0.005,0.000
0.025,1.000,0.055,0.195,0.030,0.015,0.000
0.010,0.000,1.000,0.005,0.000,0.000,0.000
0.020,0.000,0.985,0.010,0.005,0.000,0.000
0.000,0.000,0.995,0.005,0.000,0.000,0.000
0.150,0.100,0.400,0.885,0.030,0.995,0.010
0.000,0.000,0.990,0.040,0.000,0.000,0.000
0.000,0.000,0.995,0.000,0.000,0.005,0.000
0.175,0.005,0.180,1.000,0.065,0.075,0.020
0.090,0.015,0.850,0.025,0.035,0.000,0.010
1.000,0.000,0.185,0.040,0.145,0.025,0.225
0.070,0.000,0.995,0.035,0.005,0.005,0.020
0.020,0.000,0.125,0.005,0.000,0.000,0.000
0.100,0.100,0.400,0.810,0.005,1.000,0.020
0.990,0.025,0.225,0.055,0.165,0.030,0.245
0.935,0.085,0.295,0.165,0.265,0.100,0.260
0.080,0.000,1.000,0.010,0.005,0.000,0.005
0.010,0.000,0.980,0.010,0.000,0.000,0.000
0.000,0.000,0.980,0.000,0.005,0.000,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.030,0.000,1.000,0.020,0.005,0.000,0.005
0.085,0.095,0.090,1.000,0.050,0.160,0.000
0.100,0.005,0.965,0.030,0.000,0.000,0.035
0.000,0.000,0.995,0.000,0.000,0.000,0.000
0.005,0.005,1.000,0.000,0.005,0.000,0.005
1.000,0.000,0.230,0.120,0.175,0.000,0.365
0.075,0.000,1.000,0.115,0.000,0.000,0.005
0.150,0.025,1.000,0.070,0.045,0.010,0.010
1.000,0.015,0.315,0.065,0.200,0.010,0.295
1.000,0.000,0.170,0.005,0.225,0.000,0.300
0.000,0.000,0.980,0.000,0.000,0.000,0.000
